Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2023-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Thu, 03 Aug 2023 19:58:12 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2005-0584-VNM,2005,0584,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Quang Tri, Thua Thien Hue, Quang Ngai provinces",Heavy rains,,,,,,,8370,Km2,,,,Ben Hai,2005,10,7,2005,10,10,17,,10000,,10000,,,,,15000,22478,66.73105799,1,3371;3374;3376;3383,,"Quang Binh, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2005-0611-VNM,2005,0611,,Natural,Meteorological,Storm,Tropical cyclone,,Kai Tak (21),Viet Nam,VNM,South-Eastern Asia,Asia,"Son Ha district (Quang Ngai province), Phong Dien district (Thua Thien - Hue province), Quang Nam, Quang Tri provinces",,,,,,,,,Kph,,,,,2005,11,2,2005,11,4,20,,15000,,15000,,,,,11000,16484,66.73105799,1;2,3372;3376,32537;32625,"Quang Nam, Quang Tri (Adm1). Phong Dien, Son Ha (Adm2)."
2005-9277-VNM,2005,9277,,Natural,Climatological,Drought,Drought,,,Viet Nam,VNM,South-Eastern Asia,Asia,Ben Tre province,,,,,,,,,Km2,,,,,2005,5,,2005,,,,,410000,,410000,,,,,42120,63119,66.73105799,1,3332,,Ben Tre (Adm1).
2005-0761-VNM,2005,0761,,Natural,Biological,Epidemic,,,Acute Neurological Syndrome,Viet Nam,VNM,South-Eastern Asia,Asia,Kien Kang province,,,,,No,No,,,Vaccinated,,,,,2005,12,26,2006,4,2,16,,83,,83,,,,,,,66.73105799,,,,
2006-0362-VNM,2006,0362,,Natural,Meteorological,Storm,Tropical cyclone,,Bilis,Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Kan, Lang Son, Vinh Phuc, Cao Bang, Thai Nguyen, Ha Giang provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,24,112.11,,Lo,2006,7,11,2006,7,19,17,,,2000,2000,,,,,,,68.88375871,1,3328;3338;3345;3360;3381;3389,,"Bac Kan, Cao Bang, Ha Giang, Lang Son, Thai Nguyen, Vinh Phuc (Adm1)."
2006-0429-VNM,2006,0429,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Kan, Vinh Phuc, Lang Son provinces",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2006,7,18,2006,7,18,12,,,2000,2000,,,,,,,68.88375871,1,3328;3360;3389,,"Bac Kan, Lang Son, Vinh Phuc (Adm1)."
2006-0446-VNM,2006,0446,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Thuan, Nghe An, Quang Binh, Quang Tri, Dak Lak, Dong Nai, Lam Dong, Cao Bang, Ha Tinh, Thua Thien Hue, Dak Lak, Dak Nong, Yen Bai, Thanh Hoa, Phu Tho provinces",Heavy rain,"Slide (land, mud, snow, rock)",,,,,,119500,Km2,17.76,106.15,,Dong Nai River,2006,8,12,2006,8,30,42,20,50000,,50020,,,,,8000,11614,68.88375871,1,3336;3338;3342;3349;3359;3366;3369;3371;3376;3382;3383;3390;73934;73935,,"Binh Thuan, Cao Bang, Dak Lak, Dak Nong, Dong Nai, Ha Tinh, Lam Dong, Nghe An, Phu Tho, Quang Binh, Quang Tri, Thanh Hoa, Thua Thien - Hue, Yen Bai (Adm1)."
2006-0659-VNM,2006,0659,,Natural,Meteorological,Storm,Convective storm,Hail,,Viet Nam,VNM,South-Eastern Asia,Asia,Quang Ninh province,,Hail,,,,,,,Kph,,,,,2006,11,20,2006,11,20,13,,,,,,,,,10000,14517,68.88375871,1,3375,,Quang Ninh (Adm1).
2006-0211-VNM,2006,0211,,Natural,Meteorological,Storm,,,,Viet Nam,VNM,South-Eastern Asia,Asia,Yen Chau district (Son La province),,Hail,,,,,,,Kph,,,,,2006,4,7,2006,4,7,1,5,1000,,1005,,,,,,,68.88375871,2,,32574,Yen Chau (Adm2).
2006-0648-VNM,2006,0648,,Natural,Meteorological,Storm,Tropical cyclone,,Durian (Reming),Viet Nam,VNM,South-Eastern Asia,Asia,"Ba Ria-Vung Tau, Ben Tre, Binh Thuan, Vinh Long, Tien Giang, Khanh Hao, An Giang, Tra Vinh, Long An, Dong Thap, Ho Chi Ming City, Can Tho City provinces",,Flood,,,,,467,,Kph,10.33,106.74,,,2006,11,30,2006,12,8,95,1360,975000,250000,1226360,,,,,456000,661985,68.88375871,1,3326;3327;3332;3336;3343;3352;3355;3362;3384;3386;3388;73933,,"An Giang, Ba Ria-Vung Tau, Ben Tre, Binh Thuan, Can Tho city, Dong Thap, Ho Chi Minh City, Khanh Hoa, Long An, Tien Giang, Tra Vinh, Vinh Long (Adm1)."
2006-0366-VNM,2006,0366,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,Bac Me district (Ha Giang province),Heavy rain,,,,,,,560,Km2,,,,Lo,2006,7,9,2006,7,11,4,100,,,100,,,,,1000,1452,68.88375871,2,,32314,Bac Me (Adm2).
2006-0451-VNM,2006,0451,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"An Giang, Dong Thap provinces",Monsoonal rain,,,,,,,,Km2,11.06,104.68,,,2006,8,10,2006,11,1,60,,,,,,,,,,,68.88375871,1,3326;3343,,"An Giang, Dong Thap (Adm1)."
2006-0736-VNM,2006,0736,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Dinh, Da Nang City, Gia Lai, Ha Tinh, Kon Tum, Nghe An, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue, An Giang, Ba Ria-Vung Tau, Bac Lieu, Ben Tre, Binh Duong, Binh Phuoc, Binh Thuan, Ca Mau, Can Tho City, Dak Lak, Dak Nong, Dong Nai, Dong Thap, Hau Giang, Ho Chi Minh City, Khanh Hoa, Kien Giang, Lam Dong, Long An, Ninh Thuan, Phu Yen, Soc Trang, Tay Ninh, Tien Giang, Tra Vinh, Vinh Long, Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai provinces",Heavy rain,,,,,,,,Km2,,,,Mekong Delta,2006,10,12,2006,10,17,60,,,,,,,,,,,68.88375871,1,3326;3327;3328;3329;3330;3331;3332;3333;3334;3335;3336;3338;3339;3340;3342;3343;3344;3345;3346;3347;3348;3349;3350;3351;3352;3353;3354;3355;3356;3357;3359;3360;3362;3364;3366;3367;3368;3369;3370;3371;3372;3374;3375;3376;3377;3378;3379;3380;3381;3382;3383;3384;3386;3387;3388;3389;3390;73933;73934;73935;73936;73937;73938;73939,,"An Giang, Ba Ria-Vung Tau, Bac Giang, Bac Kan, Bac Lieu, Bac Ninh, Ben Tre, Binh Dinh, Binh Duong, Binh Phuoc, Binh Thuan, Ca Mau, Can Tho city, Cao Bang, Da Nang City, Dak Lak, Dak Nong, Dien Bien, Dong Nai, Dong Thap, Gia Lai, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Ha Tinh, Hai Duong, Hai Phong City, Hau Giang, Ho Chi Minh City, Hoa Binh, Hung Yen, Khanh Hoa, Kien Giang, Kon Tum, Lai Chau, Lam Dong, Lang Son, Lao Cai, Long An, Nam Dinh, Nghe An, Ninh Binh, Ninh Thuan, Phu Tho, Phu Yen, Quang Binh, Quang Nam, Quang Ngai, Quang Ninh, Quang Tri, Soc Trang, Son La, Tay Ninh, Thai Binh, Thai Nguyen, Thanh Hoa, Thua Thien - Hue, Tien Giang, Tra Vinh, Tuyen Quang, Vinh Long, Vinh Phuc, Yen Bai (Adm1)."
2006-0251-VNM,2006,0251,,Natural,Meteorological,Storm,Tropical cyclone,,Chanchu (Caloy),Viet Nam,VNM,South-Eastern Asia,Asia,Quang Nam province,,,,,,,,,Kph,,,,,2006,5,17,2006,5,17,204,,600000,,600000,,,,,,,68.88375871,1,3372,,Quang Nam (Adm1).
2006-0517-VNM,2006,0517,,Natural,Meteorological,Storm,Tropical cyclone,,Xangsane (Milenyo),Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Tinh, Thua Thien - Hue, Da Nang City, Quang Nam, Quang Ngai provinces",,,,,,,,148,Kph,16.68,107.21,,,2006,9,27,2006,10,6,71,525,1368720,98680,1467925,,,,,624000,905874,68.88375871,1,3340;3349;3372;3374;3383,,"Da Nang City, Ha Tinh, Quang Nam, Quang Ngai, Thua Thien - Hue (Adm1)."
2007-0463-VNM,2007,0463,TC-2007-000178,Natural,Meteorological,Storm,Tropical cyclone,,Lekima (Hanna),Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Ha Tinh, Quang Tri, Quang Ngai, Quang Nam, Son La, Yen Bai, Hoa Binh, Thai Binh, Thanh Hoa, Nghe An, Ninh Binh provinces",,Flood,,Yes,,,,117,Kph,17.07,106.9,,,2007,9,29,2007,10,12,96,150,637755,47525,685430,,,,,191000,269588,70.8487927,1,3349;3353;3366;3367;3371;3372;3374;3376;3378;3380;3382;3390,,"Ha Tinh, Hoa Binh, Nghe An, Ninh Binh, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Son La, Thai Binh, Thanh Hoa, Yen Bai (Adm1)."
2007-0323-VNM,2007,0323,FL-2007-000122,Natural,Hydrological,Flood,Coastal flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Dak Lak, Lam Dong, Ha Tinh provinces",Tropical storm,,,Yes,,,4439,,Km2,,,,,2007,8,5,2007,8,7,74,130,416000,,416130,,,,,130000,183489,70.8487927,1,3349;3359;73934,,"Dak Lak, Ha Tinh, Lam Dong (Adm1)."
2007-0558-VNM,2007,0558,FL-2007-000201,Natural,Hydrological,Flood,Coastal flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Khanh Hoa, Quang Ngai, Binh Dinh, Quang Nam, Thua Thien-Hue, Ninh Thuan, Quang Tri, Da Nang City provinces",Typhoon Peipah,,,,,,,36820,Km2,15.3,108.44,,"Cau, Huong, Kon, Da",2007,11,10,2007,11,21,55,,150000,,150000,,,,,350000,494010,70.8487927,1,3333;3340;3355;3368;3372;3374;3376;3383,,"Binh Dinh, Da Nang City, Khanh Hoa, Ninh Thuan, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2007-0512-VNM,2007,0512,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien - Hue, Quang Ngai, Quang Tri, Quang Nam provinces",Heavy rains,,,,,,,24810,Km2,15.87,107.78,,Huong,2007,10,14,2007,10,24,15,,22000,,22000,,,,,10000,14115,70.8487927,1,3372;3374;3376;3383,,"Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2007-0522-VNM,2007,0522,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien-Hue, Quang Ngai, Quang Nam, Quan Binh provinces",Heavy rain,,,,,,,35110,Km2,16.32,107.36,,"Thu Bon, Vu Gia, O Lau, Thach Han, Kien Giang",2007,10,28,2007,11,9,83,42,94000,,94042,,,,,300000,423437,70.8487927,1,3371;3372;3374;3383,,"Quang Binh, Quang Nam, Quang Ngai, Thua Thien - Hue (Adm1)."
2007-0274-VNM,2007,0274,EP-2007-000099,Natural,Biological,Epidemic,Viral disease,,Dengue,Viet Nam,VNM,South-Eastern Asia,Asia,,,,,,No,No,,,Vaccinated,,,,,2007,7,,2007,7,,27,,,,,,,,,,,70.8487927,,,,
2007-0531-VNM,2007,0531,WF-2007-000195,Natural,Hydrological,Flood,,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Dong Thap, An Giang, Kien Giang provinces",Heavy rain,,,,,,,46470,Km2,11.01,105.51,,"Mekong, Tien, Hau",2007,10,20,2007,11,2,3,,280000,,280000,,,,,,,70.8487927,1,3326;3343;3356,,"An Giang, Dong Thap, Kien Giang (Adm1)."
2008-0329-VNM,2008,0329,FL-2008-000128,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Kammuri"" (Julian)",Viet Nam,VNM,South-Eastern Asia,Asia,"Lao Cai, Yen Bai, Phu Tho, Bac Kan, Quang Ninh, Ha Giang, Tuyen Quang, Lai Chau, Son La provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,22.05,105.21,,,2008,8,8,2008,8,11,162,90,52630,4910,57630,,,,,120000,163113,73.56874554,1,3328;3345;3369;3375;3378;3387;3390;73938;73939,,"Bac Kan, Ha Giang, Lai Chau, Lao Cai, Phu Tho, Quang Ninh, Son La, Tuyen Quang, Yen Bai (Adm1)."
2008-0426-VNM,2008,0426,FF-2008-000173,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Hagupit"" (Nina)",Viet Nam,VNM,South-Eastern Asia,Asia,"Lang Son, Son La, Bac Giang, Lao Cai, Quang Ninh, Vinh Phuc provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,21.9,104.59,,,2008,9,25,2008,9,28,46,61,51755,6695,58511,,,,,63000,85634,73.56874554,1,3329;3360;3375;3378;3389;73939,,"Bac Giang, Lang Son, Lao Cai, Quang Ninh, Son La, Vinh Phuc (Adm1)."
2008-0481-VNM,2008,0481,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Thua Thien-Hue, Quang Tri, Quang Nam, Quang Ngai, Thanh Hoa provinces",Storm and heavy vrain,"Slide (land, mud, snow, rock)",,,,,,39090,Km2,14.9,107.46,,,2008,10,19,2008,10,20,29,4,12000,,12004,,,,,4000,5437,73.56874554,1,3366;3372;3374;3376;3382;3383,,"Nghe An, Quang Nam, Quang Ngai, Quang Tri, Thanh Hoa, Thua Thien - Hue (Adm1)."
2008-0373-VNM,2008,0373,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,Ha Giang province,Heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2008,8,26,2008,8,28,16,,,,,,,,,,,73.56874554,1,3345,,Ha Giang (Adm1).
2008-0501-VNM,2008,0501,FF-2008-000211,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thai Nguyen, Vinh Phuc, Hoa Binh, Ninh Binh, Thanh Hoa, Nghe An, Ha Tinh, Quang Binh, Ha Nam, Ha Noi City provinces",Heavy rains,"Slide (land, mud, snow, rock)",,Yes,,,215,74590,Km2,20.74,106.32,,,2008,10,27,2008,11,4,99,,600000,,600000,,,,,479000,651092,73.56874554,1,3346;3347;3349;3353;3366;3367;3371;3381;3382;3389,,"Ha Nam, Ha Noi City, Ha Tinh, Hoa Binh, Nghe An, Ninh Binh, Quang Binh, Thai Nguyen, Thanh Hoa, Vinh Phuc (Adm1)."
2008-0437-VNM,2008,0437,,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Mekkhala""",Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Ha Tinh provinces",,Flood,,,,,,102,Kph,,,,,2008,9,30,2008,9,30,18,,30860,820,31680,,,,,6500,8835,73.56874554,1,3349;3371,,"Ha Tinh, Quang Binh (Adm1)."
2008-0540-VNM,2008,0540,,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical Storm ""Maysak"" (Quinta-Sony)",Viet Nam,VNM,South-Eastern Asia,Asia,Ho Chi Minh City province,,Flood,,,,,,,Kph,,,,,2008,11,5,2008,11,5,11,,,,,,,,,,,73.56874554,1,3352,,Ho Chi Minh City (Adm1).
2008-0552-VNM,2008,0552,TC-2008-000229,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Noul""",Viet Nam,VNM,South-Eastern Asia,Asia,"Phu Yen, Khanh Hoa, Binh Dinh, Lam Dong, Ninh Thuan, Quang Nam provinces",,Flood,,,,,,,Kph,15.7,107.71,,,2008,11,17,2008,11,20,17,8,8585,235,8828,,,,,1000,1359,73.56874554,1,3333;3355;3359;3368;3370;3372,,"Binh Dinh, Khanh Hoa, Lam Dong, Ninh Thuan, Phu Yen, Quang Nam (Adm1)."
2008-0262-VNM,2008,0262,,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Dac Ngo village (Tuy Duc area, Dak R'Lap district, Dak Nong province)",Heavy rains,,,,,,,5300,Km2,12.14,107.83,,,2008,5,11,2008,5,12,4,,500,,500,,,,,,,73.56874554,2,,74004,Dak R'Lap (Adm2).
2008-0607-VNM,2008,0607,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Phu Yen, Binh Dinh, Quang Binh, Quang Nam provinces",Heavy rain,,,,,,,29580,Km2,18.89,107.06,,,2008,12,25,2009,1,5,9,,20000,,20000,,,,,,,73.56874554,1,3333;3370;3371;3372,,"Binh Dinh, Phu Yen, Quang Binh, Quang Nam (Adm1)."
2009-0414-VNM,2009,0414,FL-2009-000207,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Ondoy"" (Ketsana)",Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Dinh, Da Nang City, Dak Lak, Gia Lai, Ha Tinh, Thua Thien - Hue, Kon Tum, Lam Dong, Phu Yen, Quang Binh, Quang Nam, Quang Ngai, Quang Tri provinces",,Flood,,Yes,,,,170,Kph,,,,,2009,9,28,2009,9,29,182,860,2367820,108635,2477315,,,,,785000,1070836,73.30717672,1,3333;3340;3344;3349;3357;3359;3370;3371;3372;3374;3376;3383;73934,,"Binh Dinh, Da Nang City, Dak Lak, Gia Lai, Ha Tinh, Kon Tum, Lam Dong, Phu Yen, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2009-0478-VNM,2009,0478,,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Mirinae"" (Santi)",Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Dinh, Phu Yen, Khanh Hoa, Ninh Thuan, Dak Lak, Quang Nam, Quang Ngai, Kon Tum, Gia Lai provinces",,Flood,,,,,1760,140,Kph,,,,,2009,11,2,2009,11,2,124,145,500000,,500145,,,,,280000,381954,73.30717672,1,3333;3344;3355;3357;3368;3370;3372;3374;73934,,"Binh Dinh, Dak Lak, Gia Lai, Khanh Hoa, Kon Tum, Ninh Thuan, Phu Yen, Quang Nam, Quang Ngai (Adm1)."
2009-0247-VNM,2009,0247,FL-2009-000124,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Kan, Cao Bang, Ha Giang, Lai Chau provinces",Heavy rains,,,,,,,69860,Km2,20.67,104.3,,,2009,7,3,2009,7,6,20,,700000,,700000,,,,,,,73.30717672,1,3328;3338;3345;73938,,"Bac Kan, Cao Bang, Ha Giang, Lai Chau (Adm1)."
2009-0611-VNM,2009,0611,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Binh Dinh, Da Nang City, Gia Lai, Ha Tinh, Kon Tum, Nghe An, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue provinces",Heavy rain,,,,,,,47600,Km2,15.19,108.02,,,2009,9,25,2009,9,28,17,,40000,,40000,,,,,,,73.30717672,1,3333;3340;3344;3349;3357;3366;3371;3372;3374;3376;3383,,"Binh Dinh, Da Nang City, Gia Lai, Ha Tinh, Kon Tum, Nghe An, Quang Binh, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2009-0476-VNM,2009,0476,,Natural,Hydrological,Landslide,Landslide,,,Viet Nam,VNM,South-Eastern Asia,Asia,Bac Tra My district (Quang Nam province),Heavy rains,,,,,,,,,,,,,2009,11,6,2009,11,6,13,1,,,1,,,,,,,73.30717672,2,,74178,Bac Tra My (Adm2).
2009-0422-VNM,2009,0422,TC-2009-000214,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Pepeng"" (Parma)",Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai provinces",,,,,,,,,Kph,,,,,2009,10,14,2009,10,14,,,,,,,,,,200,273,73.30717672,1,3328;3329;3331;3338;3345;3346;3347;3348;3350;3351;3353;3354;3360;3364;3367;3369;3375;3378;3380;3381;3382;3387;3389;3390;73936;73938;73939,,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai (Adm1)."
2010-0332-VNM,2010,0332,,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chanthu,Viet Nam,VNM,South-Eastern Asia,Asia,"Cao Bang, Ha Giang, Lao Cai provinces",,"Slide (land, mud, snow, rock)",,,,,,,Kph,22.11,105.95,,,2010,7,23,2010,7,25,10,,12400,,12400,,,,,,,74.50944408,1,3338;3345;73939,,"Cao Bang, Ha Giang, Lao Cai (Adm1)."
2010-0515-VNM,2010,0515,FL-2010-000194,Natural,Hydrological,Flood,Flash flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Ha Tinh, Quang Binh, Quang Tri, Nghe An, Thua Thien - Hue provinces",Heavy rains associated with Tropical depression 14,,,Yes,,,,,Km2,,,,,2010,10,1,2010,10,6,84,75,679750,,679825,,,,,142500,191251,74.50944408,1,3349;3366;3371;3376;3383,,"Ha Tinh, Nghe An, Quang Binh, Quang Tri, Thua Thien - Hue (Adm1)."
2010-0539-VNM,2010,0539,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Ha Tinh, Quang Binh provinces",Heavy rains,,,,,,2802,,Km2,,,,,2010,10,14,2010,10,18,21,,761000,,761000,,,,,154000,206685,74.50944408,1,3349;3366;3371,,"Ha Tinh, Nghe An, Quang Binh (Adm1)."
2010-0573-VNM,2010,0573,FL-2010-000194,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Ninh Thuan, Khanh Hoa, Phu Yen, Binh Dinh, Quang Ngai, Dak Lak provinces",Heavy rains,,,,,,,33659,Km2,12.52,108.9,,,2010,10,29,2010,11,10,31,8,39000,,39008,,,,,107700,144545,74.50944408,1,3333;3355;3368;3370;3374;73934,,"Binh Dinh, Dak Lak, Khanh Hoa, Ninh Thuan, Phu Yen, Quang Ngai (Adm1)."
2010-0597-VNM,2010,0597,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien-Hue, Quang Ngai, Quang Nam provinces",Heavy rains,,,,,,,45584,Km2,15.1821,108.8,,,2010,11,12,2010,11,17,50,,10000,,10000,,,,,256000,343581,74.50944408,1,3372;3374;3383,,"Quang Nam, Quang Ngai, Thua Thien - Hue (Adm1)."
2010-0308-VNM,2010,0308,TC-2010-000131,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Conson (Basyang),Viet Nam,VNM,South-Eastern Asia,Asia,"Thanh Hoa, Quang Ngai, Quang Ninh provinces",,,,,,,,,Kph,,,,,2010,7,17,2010,7,17,11,,,1500,1500,,,,,500,671,74.50944408,1,3374;3375;3382,,"Quang Ngai, Quang Ninh, Thanh Hoa (Adm1)."
2010-0432-VNM,2010,0432,,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Mindulle,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Thanh Hoa, Ha Tinh provinces",,,,,,,,230,Kph,,,,,2010,8,24,2010,8,25,14,20,20560,120,20700,,,,,44000,59053,74.50944408,1,3349;3366;3382,,"Ha Tinh, Nghe An, Thanh Hoa (Adm1)."
2011-0232-VNM,2011,0232,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai provinces",,Flood,,,,,,,Kph,,,,,2011,6,22,2011,6,26,16,63,,,63,,,,,,,76.86159538,1,3328;3329;3331;3338;3345;3346;3347;3348;3350;3351;3353;3354;3360;3364;3367;3369;3375;3378;3380;3381;3382;3387;3389;3390;73936;73938;73939,,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai (Adm1)."
2011-0359-VNM,2011,0359,,Natural,Hydrological,Flood,Riverine flood,,,Viet Nam,VNM,South-Eastern Asia,Asia,Lao Cai province,,,,,,,,,Km2,,,,,2011,9,14,2011,9,14,24,,300000,,300000,,,,,44000,57246,76.86159538,1,73939,,Lao Cai (Adm1).
